time,continent,country,population,day,new_cases,active_cases,critical_cases,recovered_cases,1M_pop_cases,total_cases,new_deaths,1M_pop_deaths,total_deaths,1M_pop_tests,total_tests,date_column,year,month,date,monthly
2023-03-12 00:00:05+00:00,North-America,USA,334805269,2023-03-12,1902,1323546,2365,103128641,315410,105600967,15,3431,1148780,3490541,1168651678,2023-03-12,2023,3,2023-03-12,3
2023-03-11 23:45:05+00:00,North-America,USA,334805269,2023-03-11,1740,1323388,2365,103128641,315410,105600805,11,3431,1148776,3490533,1168648916,2023-03-11,2023,3,2023-03-11,3
2023-03-11 23:30:06+00:00,North-America,USA,334805269,2023-03-11,1327,1323763,2365,103127854,315408,105600392,10,3431,1148775,3490530,1168647960,2023-03-11,2023,3,2023-03-11,3
2023-03-11 22:00:11+00:00,North-America,USA,334805269,2023-03-11,7451,1324041,2365,103126259,315404,105599065,50,3431,1148765,3490345,1168585832,2023-03-11,2023,3,2023-03-11,3
2023-03-11 00:45:06+00:00,North-America,USA,334805269,2023-03-11,7370,1323960,2365,103126259,315404,105598984,50,3431,1148765,3490345,1168585832,2023-03-11,2023,3,2023-03-11,3
2023-03-11 00:30:05+00:00,North-America,USA,334805269,2023-03-11,7086,1342854,2362,103107081,315403,105598700,50,3431,1148765,3490345,1168585832,2023-03-11,2023,3,2023-03-11,3
2023-03-11 00:15:05+00:00,North-America,USA,334805269,2023-03-11,7086,1307232,2373,103099173,315272,105554846,50,3430,1148441,3490219,1168543606,2023-03-11,2023,3,2023-03-11,3
2023-03-11 00:00:06+00:00,North-America,USA,334805269,2023-03-11,5557,1309633,2373,103095250,315268,105553317,43,3430,1148434,3490219,1168543606,2023-03-11,2023,3,2023-03-11,3
2023-03-10 23:45:07+00:00,North-America,USA,334805269,2023-03-10,4799,1310717,2380,103093410,315266,105552559,41,3430,1148432,3490190,1168534092,2023-03-10,2023,3,2023-03-10,3
2023-03-10 23:30:06+00:00,North-America,USA,334805269,2023-03-10,1238,1314542,2389,103086049,315255,105548998,16,3430,1148407,3490146,1168519264,2023-03-10,2023,3,2023-03-10,3
2023-03-10 23:00:05+00:00,North-America,USA,334805269,2023-03-10,1238,1314542,2389,103086049,315255,105548998,16,3430,1148407,3490006,1168472344,2023-03-10,2023,3,2023-03-10,3
2023-03-10 22:00:09+00:00,North-America,USA,334805269,2023-03-10,8964,1315539,2389,103083830,315251,105547760,129,3430,1148391,3490006,1168472344,2023-03-10,2023,3,2023-03-10,3
2023-03-10 01:15:06+00:00,North-America,USA,334805269,2023-03-10,8904,1315505,2389,103083830,315251,105547700,103,3430,1148365,3490006,1168472344,2023-03-10,2023,3,2023-03-10,3
2023-03-10 01:00:05+00:00,North-America,USA,334805269,2023-03-10,7822,1317985,2541,103080279,315248,105546618,92,3430,1148354,3490006,1168472344,2023-03-10,2023,3,2023-03-10,3
2023-03-10 00:45:06+00:00,North-America,USA,334805269,2023-03-10,6143,1316914,2509,103069773,315213,105534904,73,3430,1148217,3489834,1168414682,2023-03-10,2023,3,2023-03-10,3
2023-03-10 00:30:06+00:00,North-America,USA,334805269,2023-03-10,4880,1317189,2484,103068235,315209,105533641,73,3430,1148217,3489834,1168414682,2023-03-10,2023,3,2023-03-10,3
2023-03-10 00:15:06+00:00,North-America,USA,334805269,2023-03-10,4116,1319366,2494,103065298,315207,105532877,69,3429,1148213,3489701,1168370359,2023-03-10,2023,3,2023-03-10,3
2023-03-10 00:00:08+00:00,North-America,USA,334805269,2023-03-10,3897,1319408,2494,103063774,315202,105531384,69,3429,1148202,3489701,1168370359,2023-03-10,2023,3,2023-03-10,3
2023-03-09 23:45:05+00:00,North-America,USA,334805269,2023-03-09,3214,1318920,2491,103063584,315200,105530701,64,3429,1148197,3489688,1168366029,2023-03-09,2023,3,2023-03-09,3
2023-03-09 23:30:05+00:00,North-America,USA,334805269,2023-03-09,2790,1324068,2487,103058041,315199,105530277,35,3429,1148168,3489616,1168341961,2023-03-09,2023,3,2023-03-09,3
2023-03-09 23:15:05+00:00,North-America,USA,334805269,2023-03-09,2276,1320516,2487,103058041,315188,105526675,28,3429,1148118,3489616,1168341961,2023-03-09,2023,3,2023-03-09,3
2023-03-09 22:45:13+00:00,North-America,USA,334805269,2023-03-09,2276,1321250,2487,103057307,315188,105526675,28,3429,1148118,3489616,1168341961,2023-03-09,2023,3,2023-03-09,3
2023-03-09 22:30:06+00:00,North-America,USA,334805269,2023-03-09,1568,1320553,2487,103057307,315186,105525967,17,3429,1148107,3489599,1168336035,2023-03-09,2023,3,2023-03-09,3
2023-03-09 22:00:07+00:00,North-America,USA,334805269,2023-03-09,0,1323580,2482,103052729,315181,105524399,0,3429,1148090,3489579,1168329542,2023-03-09,2023,3,2023-03-09,3
2023-03-09 02:15:07+00:00,North-America,USA,334805269,2023-03-09,11146,1315529,2482,103050400,315150,105513927,94,3429,1147998,3489579,1168329379,2023-03-09,2023,3,2023-03-09,3
2023-03-09 02:00:05+00:00,North-America,USA,334805269,2023-03-09,10991,1315560,2454,103044747,315133,105508173,93,3428,1147866,3489552,1168320513,2023-03-09,2023,3,2023-03-09,3
2023-03-09 01:45:06+00:00,North-America,USA,334805269,2023-03-09,8820,1311498,2455,103043782,315118,105503084,69,3428,1147804,3489525,1168311422,2023-03-09,2023,3,2023-03-09,3
2023-03-09 01:30:06+00:00,North-America,USA,334805269,2023-03-09,8100,1311882,2462,103039455,315106,105499115,64,3428,1147778,3489516,1168308379,2023-03-09,2023,3,2023-03-09,3
2023-03-09 01:15:17+00:00,North-America,USA,334805269,2023-03-09,7693,1311734,2453,103035660,315094,105495141,64,3428,1147747,3489516,1168308379,2023-03-09,2023,3,2023-03-09,3
2023-03-09 01:00:16+00:00,North-America,USA,334805269,2023-03-09,6784,1314325,2450,103025918,315073,105487944,58,3428,1147701,3489421,1168276507,2023-03-09,2023,3,2023-03-09,3
2023-03-09 00:45:05+00:00,North-America,USA,334805269,2023-03-09,5296,1318318,2491,103016373,315056,105482326,37,3428,1147635,3489025,1168143849,2023-03-09,2023,3,2023-03-09,3
2023-03-09 00:30:06+00:00,North-America,USA,334805269,2023-03-09,5296,1327174,2509,102994569,315016,105469171,37,3427,1147428,3488712,1168039272,2023-03-09,2023,3,2023-03-09,3
2023-03-09 00:15:06+00:00,North-America,USA,334805269,2023-03-09,4943,1333455,2530,102985848,315009,105466700,33,3427,1147397,3488625,1168009944,2023-03-09,2023,3,2023-03-09,3
2023-03-09 00:00:06+00:00,North-America,USA,334805269,2023-03-09,4439,1326025,2518,102985306,314985,105458658,30,3427,1147327,3488625,1168009944,2023-03-09,2023,3,2023-03-09,3
2023-03-08 23:45:05+00:00,North-America,USA,334805269,2023-03-08,3665,1313067,2518,102985306,314946,105445614,24,3427,1147241,3488625,1168009944,2023-03-08,2023,3,2023-03-08,3
2023-03-08 23:15:06+00:00,North-America,USA,334805269,2023-03-08,3665,1316191,2518,102982182,314946,105445614,24,3427,1147241,3488625,1168009944,2023-03-08,2023,3,2023-03-08,3
2023-03-08 23:00:09+00:00,North-America,USA,334805269,2023-03-08,1969,1318397,2567,102978287,314941,105443918,17,3427,1147234,3488625,1168009944,2023-03-08,2023,3,2023-03-08,3
2023-03-08 22:45:09+00:00,North-America,USA,334805269,2023-03-08,1969,1318397,2567,102978287,314941,105443918,17,3427,1147234,3488404,1167935950,2023-03-08,2023,3,2023-03-08,3
2023-03-08 21:45:21+00:00,North-America,USA,334805269,2023-03-08,7715,1320053,2567,102974679,314935,105441949,92,3427,1147217,3488404,1167935950,2023-03-08,2023,3,2023-03-08,3
2023-03-08 01:30:06+00:00,North-America,USA,334805269,2023-03-08,7715,1335789,2595,102940750,314880,105423569,92,3426,1147030,3488404,1167935950,2023-03-08,2023,3,2023-03-08,3
2023-03-08 01:15:07+00:00,North-America,USA,334805269,2023-03-08,7715,1360041,2660,102916498,314880,105423569,92,3426,1147030,3488294,1167899329,2023-03-08,2023,3,2023-03-08,3
2023-03-08 01:00:10+00:00,North-America,USA,334805269,2023-03-08,7715,1360041,2686,102916498,314880,105423569,92,3426,1147030,3488138,1167847027,2023-03-08,2023,3,2023-03-08,3
2023-03-08 00:45:05+00:00,North-America,USA,334805269,2023-03-08,6726,1356464,2677,102913278,314860,105416663,77,3426,1146921,3487989,1167796997,2023-03-08,2023,3,2023-03-08,3
2023-03-08 00:30:06+00:00,North-America,USA,334805269,2023-03-08,5072,1356657,2650,102911446,314855,105415009,62,3426,1146906,3487961,1167787614,2023-03-08,2023,3,2023-03-08,3
2023-03-08 00:15:06+00:00,North-America,USA,334805269,2023-03-08,3625,1357336,2650,102909338,314850,105413562,44,3426,1146888,3487961,1167787614,2023-03-08,2023,3,2023-03-08,3
2023-03-07 23:15:10+00:00,North-America,USA,334805269,2023-03-07,2980,1356698,2650,102909338,314848,105412917,37,3426,1146881,3487869,1167756805,2023-03-07,2023,3,2023-03-07,3
2023-03-07 23:00:06+00:00,North-America,USA,334805269,2023-03-07,2980,1359102,2715,102906934,314848,105412917,37,3426,1146881,3487869,1167756805,2023-03-07,2023,3,2023-03-07,3
2023-03-07 22:45:06+00:00,North-America,USA,334805269,2023-03-07,1910,1362762,2724,102901604,314843,105411228,27,3425,1146862,3487797,1167732738,2023-03-07,2023,3,2023-03-07,3
2023-03-07 22:15:07+00:00,North-America,USA,334805269,2023-03-07,1504,1362719,2724,102901249,314842,105410822,19,3425,1146854,3487787,1167729364,2023-03-07,2023,3,2023-03-07,3
2023-03-07 21:15:15+00:00,North-America,USA,334805269,2023-03-07,0,1364113,2724,102898370,314838,105409318,0,3425,1146835,3487787,1167729364,2023-03-07,2023,3,2023-03-07,3
2023-03-07 01:45:09+00:00,North-America,USA,334805269,2023-03-07,4336,1364082,2724,102898401,314838,105409318,21,3425,1146835,3487787,1167729364,2023-03-07,2023,3,2023-03-07,3
2023-03-07 01:30:07+00:00,North-America,USA,334805269,2023-03-07,3334,1366435,2724,102890098,314820,105403322,16,3425,1146789,3487751,1167717500,2023-03-07,2023,3,2023-03-07,3
2023-03-07 00:45:05+00:00,North-America,USA,334805269,2023-03-07,2976,1366077,2724,102890098,314819,105402964,16,3425,1146789,3487751,1167717500,2023-03-07,2023,3,2023-03-07,3
2023-03-07 00:30:06+00:00,North-America,USA,334805269,2023-03-07,2501,1371060,2724,102883234,314813,105401079,12,3425,1146785,3487751,1167717500,2023-03-07,2023,3,2023-03-07,3
2023-03-07 00:15:06+00:00,North-America,USA,334805269,2023-03-07,1583,1383338,2724,102868589,314806,105398674,3,3425,1146747,3487751,1167717500,2023-03-07,2023,3,2023-03-07,3
2023-03-07 00:00:07+00:00,North-America,USA,334805269,2023-03-07,1570,1383350,2724,102868564,314806,105398661,3,3425,1146747,3487750,1167716968,2023-03-07,2023,3,2023-03-07,3
2023-03-06 23:45:11+00:00,North-America,USA,334805269,2023-03-06,1570,1384050,2724,102867864,314806,105398661,3,3425,1146747,3487750,1167716968,2023-03-06,2023,3,2023-03-06,3
2023-03-06 23:30:07+00:00,North-America,USA,334805269,2023-03-06,1234,1383938,2726,102867372,314804,105398051,1,3425,1146741,3487749,1167716603,2023-03-06,2023,3,2023-03-06,3
2023-03-06 22:15:12+00:00,North-America,USA,334805269,2023-03-06,1838,1385381,2726,102864696,314800,105396817,5,3425,1146740,3487657,1167685851,2023-03-06,2023,3,2023-03-06,3
2023-03-06 00:45:06+00:00,North-America,USA,334805269,2023-03-06,1746,1385289,2726,102864696,314800,105396725,5,3425,1146740,3487657,1167685851,2023-03-06,2023,3,2023-03-06,3
2023-03-06 00:15:04+00:00,North-America,USA,334805269,2023-03-06,1348,1385734,2726,102863853,314799,105396327,5,3425,1146740,3487656,1167685540,2023-03-06,2023,3,2023-03-06,3
2023-03-05 23:30:07+00:00,North-America,USA,334805269,2023-03-05,2481,1386561,2726,102861683,314795,105394979,12,3425,1146735,3487517,1167638933,2023-03-05,2023,3,2023-03-05,3
2023-03-05 00:45:05+00:00,North-America,USA,334805269,2023-03-05,2481,1398221,2726,102850023,314795,105394979,12,3425,1146735,3487517,1167638933,2023-03-05,2023,3,2023-03-05,3
2023-03-05 00:30:06+00:00,North-America,USA,334805269,2023-03-05,2129,1397869,2726,102850023,314794,105394627,12,3425,1146735,3487517,1167638933,2023-03-05,2023,3,2023-03-05,3
2023-03-05 00:15:06+00:00,North-America,USA,334805269,2023-03-05,1366,1398232,2726,102848904,314792,105393864,5,3425,1146728,3487500,1167633439,2023-03-05,2023,3,2023-03-05,3
2023-03-04 23:00:15+00:00,North-America,USA,334805269,2023-03-04,0,1399404,2726,102846371,314787,105392498,0,3425,1146723,3487375,1167591546,2023-03-04,2023,3,2023-03-04,3
2023-03-04 00:00:03+00:00,North-America,USA,334805269,2023-03-04,7042,1437662,2690,102806706,314783,105391059,61,3425,1146691,3487184,1167527711,2023-03-04,2023,3,2023-03-04,3
2023-03-03 22:30:04+00:00,North-America,USA,334805269,2023-03-03,2764,1443956,2515,102796176,314770,105386781,19,3425,1146649,3487147,1167515276,2023-03-03,2023,3,2023-03-03,3
2023-03-03 22:00:12+00:00,North-America,USA,334805269,2023-03-03,2044,1444426,2517,102795001,314768,105386061,4,3425,1146634,3487124,1167507442,2023-03-03,2023,3,2023-03-03,3
2023-03-03 21:30:14+00:00,North-America,USA,334805269,2023-03-03,0,1447235,2561,102790152,314762,105384017,0,3425,1146630,3486992,1167463368,2023-03-03,2023,3,2023-03-03,3
2023-03-02 23:15:05+00:00,North-America,USA,334805269,2023-03-02,2775,1449183,2571,102753421,314657,105348767,21,3423,1146163,3486392,1167262304,2023-03-02,2023,3,2023-03-02,3
2023-03-02 22:45:06+00:00,North-America,USA,334805269,2023-03-02,1263,1449309,2515,102751783,314652,105347255,21,3423,1146163,3486392,1167262304,2023-03-02,2023,3,2023-03-02,3
2023-03-02 22:15:05+00:00,North-America,USA,334805269,2023-03-02,1263,1449309,2515,102751783,314652,105347255,21,3423,1146163,3486236,1167210022,2023-03-02,2023,3,2023-03-02,3
2023-03-02 21:45:12+00:00,North-America,USA,334805269,2023-03-02,0,1452846,2515,102747004,314649,105345992,0,3423,1146142,3486236,1167210022,2023-03-02,2023,3,2023-03-02,3
2023-03-02 02:00:08+00:00,North-America,USA,334805269,2023-03-02,13562,1455523,2523,102744073,314648,105345726,146,3423,1146130,3486032,1167141845,2023-03-02,2023,3,2023-03-02,3
2023-03-02 01:45:17+00:00,North-America,USA,334805269,2023-03-02,10875,1440988,2524,102741527,314596,105328555,134,3423,1146040,3486031,1167141593,2023-03-02,2023,3,2023-03-02,3
2023-03-02 01:30:09+00:00,North-America,USA,334805269,2023-03-02,10274,1441698,2523,102737451,314586,105325148,130,3423,1145999,3486031,1167141593,2023-03-02,2023,3,2023-03-02,3
2023-03-02 01:15:14+00:00,North-America,USA,334805269,2023-03-02,7426,1441431,2531,102734903,314578,105322300,97,3423,1145966,3486028,1167140439,2023-03-02,2023,3,2023-03-02,3
2023-03-02 01:00:10+00:00,North-America,USA,334805269,2023-03-02,6944,1444190,2536,102729871,314571,105319992,85,3423,1145931,3486010,1167134519,2023-03-02,2023,3,2023-03-02,3
2023-03-02 00:45:14+00:00,North-America,USA,334805269,2023-03-02,6443,1440248,2536,102727312,314551,105313436,82,3423,1145876,3486010,1167134519,2023-03-02,2023,3,2023-03-02,3
2023-03-02 00:15:08+00:00,North-America,USA,334805269,2023-03-02,5792,1445154,2495,102720780,314546,105311771,48,3422,1145837,3485958,1167117080,2023-03-02,2023,3,2023-03-02,3
2023-03-02 00:00:09+00:00,North-America,USA,334805269,2023-03-02,4252,1443452,2503,102718086,314533,105307375,48,3422,1145837,3485884,1167092427,2023-03-02,2023,3,2023-03-02,3
2023-03-01 23:45:11+00:00,North-America,USA,334805269,2023-03-01,2398,1452808,2516,102706895,314528,105305521,29,3422,1145818,3485717,1167036254,2023-03-01,2023,3,2023-03-01,3
2023-03-01 23:30:17+00:00,North-America,USA,334805269,2023-03-01,1868,1458898,2516,102686522,314485,105291129,20,3422,1145709,3485405,1166932082,2023-03-01,2023,3,2023-03-01,3
2023-03-01 23:00:12+00:00,North-America,USA,334805269,2023-03-01,1216,1454364,2516,102686522,314471,105286563,16,3422,1145677,3485405,1166932082,2023-03-01,2023,3,2023-03-01,3
2023-03-01 22:00:10+00:00,North-America,USA,334805269,2023-03-01,8524,1457287,2533,102682399,314467,105285347,105,3422,1145661,3485405,1166932082,2023-03-01,2023,3,2023-03-01,3
2023-03-01 01:30:06+00:00,North-America,USA,334805269,2023-03-01,8364,1457142,2533,102682399,314467,105285187,90,3422,1145646,3485405,1166932082,2023-03-01,2023,3,2023-03-01,3
2023-03-01 01:15:04+00:00,North-America,USA,334805269,2023-03-01,7881,1466629,2618,102672434,314465,105284704,85,3422,1145641,3485394,1166928347,2023-03-01,2023,3,2023-03-01,3
2023-03-01 01:00:05+00:00,North-America,USA,334805269,2023-03-01,6812,1461748,2618,102669971,314443,105277221,66,3421,1145502,3485141,1166843657,2023-03-01,2023,3,2023-03-01,3
2023-03-01 00:45:04+00:00,North-America,USA,334805269,2023-03-01,6089,1463573,2618,102667426,314441,105276498,63,3421,1145499,3485141,1166843657,2023-03-01,2023,3,2023-03-01,3
2023-03-01 00:30:15+00:00,North-America,USA,334805269,2023-03-01,6087,1463575,2587,102667422,314441,105276496,63,3421,1145499,3485141,1166843503,2023-03-01,2023,3,2023-03-01,3
2023-03-01 00:15:05+00:00,North-America,USA,334805269,2023-03-01,6087,1459519,2587,102667422,314429,105272419,63,3421,1145478,3485141,1166843503,2023-03-01,2023,3,2023-03-01,3
2023-02-28 23:45:04+00:00,North-America,USA,334805269,2023-02-28,5283,1461298,2587,102664839,314426,105271615,63,3421,1145478,3485141,1166843503,2023-02-28,2023,2,2023-02-28,2
2023-02-28 23:15:06+00:00,North-America,USA,334805269,2023-02-28,2596,1464185,2586,102659289,314418,105268928,39,3421,1145454,3485047,1166812066,2023-02-28,2023,2,2023-02-28,2
2023-02-28 23:00:17+00:00,North-America,USA,334805269,2023-02-28,2407,1464022,2586,102659267,314418,105268739,35,3421,1145450,3485047,1166812066,2023-02-28,2023,2,2023-02-28,2
2023-02-28 22:45:14+00:00,North-America,USA,334805269,2023-02-28,1651,1463637,2586,102658907,314416,105267983,24,3421,1145439,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 21:30:19+00:00,North-America,USA,334805269,2023-02-28,5825,1466567,2586,102654350,314411,105266332,50,3421,1145415,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 01:45:30+00:00,North-America,USA,334805269,2023-02-28,5813,1466558,2586,102654350,314411,105266320,47,3421,1145412,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 01:30:05+00:00,North-America,USA,334805269,2023-02-28,5291,1466044,2586,102654350,314409,105265798,39,3421,1145404,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 01:15:07+00:00,North-America,USA,334805269,2023-02-28,4649,1469613,2586,102650142,314407,105265156,36,3421,1145401,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 01:00:19+00:00,North-America,USA,334805269,2023-02-28,4227,1472016,2586,102645679,314401,105263063,28,3421,1145368,3485028,1166805671,2023-02-28,2023,2,2023-02-28,2
2023-02-28 00:45:20+00:00,North-America,USA,334805269,2023-02-28,3982,1472897,2590,102644554,314400,105262818,27,3421,1145367,3485024,1166804268,2023-02-28,2023,2,2023-02-28,2
2023-02-28 00:30:11+00:00,North-America,USA,334805269,2023-02-28,3838,1472929,2590,102644096,314399,105262386,21,3421,1145361,3485006,1166798340,2023-02-28,2023,2,2023-02-28,2
2023-02-28 00:15:16+00:00,North-America,USA,334805269,2023-02-28,3652,1473362,2590,102643115,314397,105261838,21,3421,1145361,3485006,1166798340,2023-02-28,2023,2,2023-02-28,2
2023-02-28 00:00:15+00:00,North-America,USA,334805269,2023-02-28,3213,1474133,2590,102640818,314393,105260299,21,3421,1145348,3484970,1166786161,2023-02-28,2023,2,2023-02-28,2
2023-02-27 23:30:10+00:00,North-America,USA,334805269,2023-02-27,2637,1476172,2588,102638213,314391,105259723,11,3421,1145338,3484946,1166778121,2023-02-27,2023,2,2023-02-27,2
2023-02-27 23:15:07+00:00,North-America,USA,334805269,2023-02-27,1955,1478380,2588,102631266,314377,105254945,6,3421,1145299,3484946,1166778121,2023-02-27,2023,2,2023-02-27,2
2023-02-27 22:00:14+00:00,North-America,USA,334805269,2023-02-27,1731,1478315,2588,102631107,314376,105254721,6,3421,1145299,3484946,1166778121,2023-02-27,2023,2,2023-02-27,2
2023-02-27 21:45:11+00:00,North-America,USA,334805269,2023-02-27,1263,1483713,2588,102623411,314369,105252417,0,3421,1145293,3484946,1166778121,2023-02-27,2023,2,2023-02-27,2
2023-02-27 21:30:31+00:00,North-America,USA,334805269,2023-02-27,1263,1486480,2588,102620644,314369,105252417,0,3421,1145293,3484946,1166778121,2023-02-27,2023,2,2023-02-27,2
2023-02-27 21:15:17+00:00,North-America,USA,334805269,2023-02-27,0,1485217,2588,102620644,314365,105251154,0,3421,1145293,3484832,1166740145,2023-02-27,2023,2,2023-02-27,2
2023-02-27 01:30:08+00:00,North-America,USA,334805269,2023-02-27,2323,1488647,2588,102616994,314365,105250934,2,3421,1145293,3484832,1166740145,2023-02-27,2023,2,2023-02-27,2
2023-02-27 01:15:11+00:00,North-America,USA,334805269,2023-02-27,2135,1488459,2588,102616994,314364,105250746,2,3421,1145293,3477019,1164124210,2023-02-27,2023,2,2023-02-27,2
2023-02-27 00:30:06+00:00,North-America,USA,334805269,2023-02-27,2135,1435031,2588,102612926,314191,105192702,2,3419,1144745,3477019,1164124210,2023-02-27,2023,2,2023-02-27,2
2023-02-26 23:30:10+00:00,North-America,USA,334805269,2023-02-26,2135,1420165,2588,102610199,314137,105174827,2,3418,1144463,3477019,1164124210,2023-02-26,2023,2,2023-02-26,2
2023-02-26 22:30:10+00:00,North-America,USA,334805269,2023-02-26,2135,1422636,2588,102607728,314137,105174827,2,3418,1144463,3477019,1164124210,2023-02-26,2023,2,2023-02-26,2
2023-02-26 22:15:15+00:00,North-America,USA,334805269,2023-02-26,1194,1421741,2588,102607683,314135,105173886,1,3418,1144462,3477012,1164122005,2023-02-26,2023,2,2023-02-26,2
2023-02-26 22:00:09+00:00,North-America,USA,334805269,2023-02-26,1140,1421898,2588,102607473,314134,105173832,0,3418,1144461,3477012,1164122005,2023-02-26,2023,2,2023-02-26,2
2023-02-26 21:30:15+00:00,North-America,USA,334805269,2023-02-26,2747,1423221,2588,102605010,314131,105172692,20,3418,1144461,3476874,1164075621,2023-02-26,2023,2,2023-02-26,2
2023-02-26 01:15:13+00:00,North-America,USA,334805269,2023-02-26,2747,1432530,2588,102595701,314131,105172692,20,3418,1144461,3476874,1164075621,2023-02-26,2023,2,2023-02-26,2
2023-02-26 01:00:12+00:00,North-America,USA,334805269,2023-02-26,2034,1456854,2588,102570665,314129,105171979,19,3418,1144460,3476874,1164075621,2023-02-26,2023,2,2023-02-26,2
2023-02-26 00:45:15+00:00,North-America,USA,334805269,2023-02-26,1960,1456780,2588,102570665,314129,105171905,19,3418,1144460,3476874,1164075621,2023-02-26,2023,2,2023-02-26,2
2023-02-25 23:15:17+00:00,North-America,USA,334805269,2023-02-25,1475,1456606,2588,102570367,314127,105171420,6,3418,1144447,3476860,1164071057,2023-02-25,2023,2,2023-02-25,2
2023-02-25 23:00:17+00:00,North-America,USA,334805269,2023-02-25,1156,1456893,2588,102569767,314126,105171101,0,3418,1144441,3476860,1164071057,2023-02-25,2023,2,2023-02-25,2
2023-02-25 22:30:06+00:00,North-America,USA,334805269,2023-02-25,8922,1457643,2588,102567861,314123,105169945,73,3418,1144441,3476731,1164027866,2023-02-25,2023,2,2023-02-25,2
2023-02-25 01:19:02+00:00,North-America,USA,334805269,2023-02-25,8853,1457589,2588,102567846,314123,105169876,73,3418,1144441,3476731,1164027713,2023-02-25,2023,2,2023-02-25,2
2023-02-25 01:01:53+00:00,North-America,USA,334805269,2023-02-25,8853,1470317,2474,102555118,314123,105169876,73,3418,1144441,3476421,1163924055,2023-02-25,2023,2,2023-02-25,2
2023-02-25 00:48:09+00:00,North-America,USA,334805269,2023-02-25,7466,1476732,2466,102547351,314118,105168489,38,3418,1144406,3476421,1163924055,2023-02-25,2023,2,2023-02-25,2
2023-02-25 00:15:34+00:00,North-America,USA,334805269,2023-02-25,5520,1477405,2420,102544733,314113,105166543,37,3418,1144405,3476421,1163924055,2023-02-25,2023,2,2023-02-25,2
2023-02-24 23:34:45+00:00,North-America,USA,334805269,2023-02-24,3669,1479921,2421,102540374,314107,105164692,29,3418,1144397,3476281,1163877140,2023-02-24,2023,2,2023-02-24,2
2023-02-24 23:16:13+00:00,North-America,USA,334805269,2023-02-24,3021,1480771,2421,102538881,314105,105164044,24,3418,1144392,3476277,1163875937,2023-02-24,2023,2,2023-02-24,2
2023-02-24 22:00:05+00:00,North-America,USA,334805269,2023-02-24,1489,1480926,2425,102537205,314101,105162512,13,3418,1144381,3476233,1163861047,2023-02-24,2023,2,2023-02-24,2
2023-02-24 21:45:07+00:00,North-America,USA,334805269,2023-02-24,12094,1482575,2425,102534080,314096,105161023,126,3418,1144368,3476233,1163861047,2023-02-24,2023,2,2023-02-24,2
2023-02-24 01:45:11+00:00,North-America,USA,334805269,2023-02-24,11257,1481742,2425,102534080,314094,105160186,122,3418,1144364,3476233,1163861047,2023-02-24,2023,2,2023-02-24,2
2023-02-24 01:30:05+00:00,North-America,USA,334805269,2023-02-24,10171,1481141,2428,102532281,314086,105157779,118,3418,1144357,3476222,1163857317,2023-02-24,2023,2,2023-02-24,2
2023-02-24 01:15:06+00:00,North-America,USA,334805269,2023-02-24,9706,1483663,2423,102523231,314067,105151227,115,3418,1144333,3476088,1163812477,2023-02-24,2023,2,2023-02-24,2
2023-02-24 01:00:06+00:00,North-America,USA,334805269,2023-02-24,8113,1486127,2413,102514540,314048,105144905,94,3418,1144238,3475976,1163775118,2023-02-24,2023,2,2023-02-24,2
2023-02-24 00:45:05+00:00,North-America,USA,334805269,2023-02-24,8113,1489359,2430,102505870,314032,105139427,94,3418,1144198,3475846,1163731394,2023-02-24,2023,2,2023-02-24,2
2023-02-24 00:30:06+00:00,North-America,USA,334805269,2023-02-24,7388,1489828,2432,102500423,314016,105134347,80,3417,1144096,3475662,1163669902,2023-02-24,2023,2,2023-02-24,2
2023-02-24 00:15:11+00:00,North-America,USA,334805269,2023-02-24,7388,1488345,2432,102497609,314003,105130003,80,3417,1144049,3475662,1163669902,2023-02-24,2023,2,2023-02-24,2
2023-02-24 00:00:04+00:00,North-America,USA,334805269,2023-02-24,7388,1478770,2427,102497609,313975,105120376,80,3417,1143997,3475662,1163669902,2023-02-24,2023,2,2023-02-24,2
2023-02-23 23:45:09+00:00,North-America,USA,334805269,2023-02-23,4376,1484953,2434,102480671,313942,105109533,53,3417,1143909,3475662,1163669902,2023-02-23,2023,2,2023-02-23,2
2023-02-23 23:30:05+00:00,North-America,USA,334805269,2023-02-23,2590,1486795,2434,102477071,313937,105107747,25,3417,1143881,3475486,1163610881,2023-02-23,2023,2,2023-02-23,2
2023-02-23 23:00:05+00:00,North-America,USA,334805269,2023-02-23,2590,1474138,2434,102477071,313899,105094994,25,3416,1143785,3475486,1163610881,2023-02-23,2023,2,2023-02-23,2
2023-02-23 22:30:06+00:00,North-America,USA,334805269,2023-02-23,2590,1474413,2434,102476796,313899,105094994,25,3416,1143785,3475486,1163610881,2023-02-23,2023,2,2023-02-23,2
2023-02-23 22:00:07+00:00,North-America,USA,334805269,2023-02-23,2052,1473940,2436,102476735,313897,105094456,21,3416,1143781,3475480,1163609107,2023-02-23,2023,2,2023-02-23,2
